institucion,StartDate,EndDate,Status,IPAddress,Progress,Duration _in seconds_,RecordedDate,ResponseId,LocationLatitude,LocationLongitude,DistributionChannel,X1,X2_1,X2_2,X2_3,X2_4,X2_5,X2_6,X3_1,X3_2,X3_3,X3_4,X3_5,X3_6,X3_7,X3_8,X3_9,X3_10,X3_11,X3_10_TEXT,X4_1,X4_2,X4_3,X4_4,X4_5,X5,X6,X7_1,X8_1,X8_2,X8_3,X8_4,X8_5,X8_6,X8_7,X8_8,X8_9,X8_10,X8_11,X8_12,X8_13,X8_14,X8_15,X8_16,X8_17,X8_17_TEXT,X9_1,X9_2,X9_3,X9_4,X9_5,X9_6,X9_7,X9_8,X9_9,X9_10,X9_11,X9_12,X9_13,X9_14,X9_15,X10,X11,X12,X13,X14,X15,X16,X17_1,X17_2,X17_3,X17_4,X17_5,X17_6,X17_7,X17_8,X17_9,X17_10,X17_11,X17_11_TEXT,X18_1,X18_2,X18_3,X18_4,X18_5,X18_6,X18_7,X18_8,X18_9,X19_1,X19_2,X19_3,X19_4,X19_5,X19_6,X19_7,X19_8,X19_9,X19_9_TEXT,X20_1,X20_2,X20_3,X20_4,X20_5,X20_6,X20_6_TEXT,X21,X22,X23,X24,X25,X26,X27,X28,X29_1,X29_2,X29_3,X29_4,X29_5,X29_6,X29_7,X29_8,X29_9,X29_10,X29_10_TEXT,X30,X31,X32_1,X32_2,X32_3,X32_4,X33_1,X33_2,X33_3,X33_4,X33_5,X33_6,X33_7,X33_8,X33_9,X34,X35,X36_1,X36_2,X36_3,X37,X38_1,X38_2,X38_3,X38_4,X38_5,X38_6,X38_7,X38_8,X38_8_TEXT,X39_1,X40_1,X41_1,cat_universidad,cat_bachillerato,Cat,tipo_institucion,tipo_sostenimiento,tipo_ies,tipo_ub,CLAVE_IES,ENTIDAD,SOSTENIMIENTO,REGION,CLASIFICACION_911,Rango_finalizacion_minutos,despues_15_nov
UNIVERSIDAD VERACRUZANA,2025-11-25 14:36:55 UTC,2025-12-02 09:24:25 UTC,0,148.226.157.17,100,586049,2025-12-02 09:24:25 UTC,R_1vY2eN8E6MZDe5F,18.1367,-94.5041,anonymous,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,4,2,5,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,,1,6,6,6,6,6,4,6,4,6,4,6,5,4,6,2,5,5,2,3,2,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,,0,0,0,0,0,0,,0,0,3,1,1,2,4,4,0,0,1,0,0,0,0,0,0,0,,18,2,0,0,1,0,0,0,0,0,0,0,0,0,1,9,1,1,1,1,1,1,1,1,0,0,0,0,0,,VERACRUZ DE IGNACIO DE LA LLAVE,UNIVERSIDAD VERACRUZANA,FACULTAD DE MEDICINA,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/FACULTAD DE MEDICINA,,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/FACULTAD DE MEDICINA,Universidad,Público,UPES,Universidad,30MSU0940B,VERACRUZ DE IGNACIO DE LA LLAVE,PÚBLICO,SUR-SURESTE,UNIVERSIDADES PÚBLICAS ESTATALES,Más de 45 minutos,1
UNIVERSIDAD VERACRUZANA,2025-11-28 11:47:07 UTC,2025-11-30 10:49:23 UTC,0,187.184.105.242,100,169336,2025-11-30 10:49:23 UTC,R_5oOMGbQVhFIBR6h,20.9919,-89.5583,anonymous,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,4,2,4,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,,6,5,5,5,5,5,4,4,4,5,1,5,1,4,1,6,6,5,2,4,2,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,3,1,1,2,3,5,1,0,1,0,0,1,0,1,0,0,,22,2,0,0,1,0,0,0,0,0,0,0,0,0,1,9,2,1,1,1,1,1,0,1,0,0,1,1,0,,VERACRUZ DE IGNACIO DE LA LLAVE,UNIVERSIDAD VERACRUZANA,FACULTAD DE MEDICINA,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/FACULTAD DE MEDICINA,,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/FACULTAD DE MEDICINA,Universidad,Público,UPES,Universidad,30MSU0940B,VERACRUZ DE IGNACIO DE LA LLAVE,PÚBLICO,SUR-SURESTE,UNIVERSIDADES PÚBLICAS ESTATALES,Más de 45 minutos,1
UNIVERSIDAD VERACRUZANA,2025-11-29 06:57:09 UTC,2025-11-29 10:25:07 UTC,0,189.203.85.178,100,12477,2025-11-29 10:25:07 UTC,R_51bDUrfJizHPAyi,19.1681,-96.1836,anonymous,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,4,1,7,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,,6,5,5,5,6,6,3,4,4,4,3,4,3,3,5,6,5,5,2,4,2,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,2,1,1,2,3,4,1,1,0,0,0,1,0,0,0,0,,18,2,0,0,1,0,0,0,0,0,0,0,0,0,1,6,2,1,1,1,1,1,1,1,0,0,1,0,0,,VERACRUZ DE IGNACIO DE LA LLAVE,UNIVERSIDAD VERACRUZANA,FACULTAD DE CONTADURÍA Y ADMINISTRACIÓN,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/FACULTAD DE CONTADURÍA Y ADMINISTRACIÓN,,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/FACULTAD DE CONTADURÍA Y ADMINISTRACIÓN,Universidad,Público,UPES,Universidad,30MSU0940B,VERACRUZ DE IGNACIO DE LA LLAVE,PÚBLICO,SUR-SURESTE,UNIVERSIDADES PÚBLICAS ESTATALES,Más de 45 minutos,1
UNIVERSIDAD VERACRUZANA,2025-10-31 09:06:00 UTC,2025-10-31 09:12:00 UTC,0,200.68.170.13,100,387,2025-10-31 09:12:00 UTC,R_1czwdZy9SZtHbkS,19.0478,-98.1889,anonymous,1,,1,1,,1,,1,,,,,,,,,,,,,1,,,,4,2,4,1,1,,,1,,,,,,1,,,,,,,,6,5,6,5,6,6,5,5,5,6,4,4,4,4,5,6,5,5,5,4,2,2,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,4,1,1,2,4,4,1,,,,,,1,,,,,17,2,,,1,,,,,,,,,,1,6,1,1,,,1,1,,,,,,,,,VERACRUZ DE IGNACIO DE LA LLAVE,UNIVERSIDAD VERACRUZANA,FACULTAD DE ECONOMÍA,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/FACULTAD DE ECONOMÍA,,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/FACULTAD DE ECONOMÍA,Universidad,Público,UPES,Universidad,30MSU0940B,VERACRUZ DE IGNACIO DE LA LLAVE,PÚBLICO,SUR-SURESTE,UNIVERSIDADES PÚBLICAS ESTATALES,De 6 a 15 minutos,0
UNIVERSIDAD VERACRUZANA,2025-11-28 15:01:45 UTC,2025-11-28 15:10:38 UTC,0,172.226.122.5,100,532,2025-11-28 15:10:39 UTC,R_6mNdA22Oye5zFsJ,19.2858,-99.6525,anonymous,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,5,2,5,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,,5,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,2,4,2,1,1,1,1,1,0,0,0,0,0,0,0,,6,6,6,6,6,6,6,6,6,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,4,2,1,1,3,5,0,1,0,0,0,0,0,0,0,0,,22,2,0,0,1,0,0,0,0,0,0,0,0,0,1,9,2,1,0,0,1,1,0,0,0,0,0,0,0,,VERACRUZ DE IGNACIO DE LA LLAVE,UNIVERSIDAD VERACRUZANA,FACULTAD DE MEDICINA,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/FACULTAD DE MEDICINA,,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/FACULTAD DE MEDICINA,Universidad,Público,UPES,Universidad,30MSU0940B,VERACRUZ DE IGNACIO DE LA LLAVE,PÚBLICO,SUR-SURESTE,UNIVERSIDADES PÚBLICAS ESTATALES,De 6 a 15 minutos,1
UNIVERSIDAD VERACRUZANA,2025-10-29 21:38:00 UTC,2025-10-29 21:49:00 UTC,0,187.188.227.151,100,682,2025-10-29 21:49:00 UTC,R_1dSxw2lJasfDusL,19.54,-96.8891,anonymous,1,,,,1,,,1,,,,,,,,,,,,,1,,,,3,2,5,1,,,,,,1,1,,,,,,,,,,,5,6,5,5,5,5,4,6,6,6,6,5,6,5,5,5,5,5,2,4,3,1,,1,,,1,,,1,,,,,5,6,5,6,6,5,5,6,5,1,1,,,,,,,,,,,,,,,,,,3,1,1,2,2,4,1,1,1,,,1,,,,,,21,1,,,1,,,,,,,,,,1,9,2,1,1,1,1,1,,1,,,,,,,VERACRUZ DE IGNACIO DE LA LLAVE,UNIVERSIDAD VERACRUZANA,FACULTAD DE NUTRICIÓN,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/FACULTAD DE NUTRICIÓN,,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/FACULTAD DE NUTRICIÓN,Universidad,Público,UPES,Universidad,30MSU0940B,VERACRUZ DE IGNACIO DE LA LLAVE,PÚBLICO,SUR-SURESTE,UNIVERSIDADES PÚBLICAS ESTATALES,De 6 a 15 minutos,0
UNIVERSIDAD VERACRUZANA,2025-10-29 12:26:00 UTC,2025-10-29 12:33:00 UTC,0,148.226.188.22,100,406,2025-10-29 12:33:00 UTC,R_1VfQDF1La8QKblO,18.8502,-97.0945,anonymous,1,,,1,,,,1,,,,,,,,,,,,1,,,,,4,2,4,1,1,,,,,,,,,,,,,,,,,5,5,5,5,4,5,4,5,5,5,3,5,5,5,5,5,5,4,2,3,2,1,1,,1,,,,,,,,,,5,5,4,5,5,5,5,5,5,1,,,,1,,,,,,,,,,,,,,,3,1,1,1,3,3,1,,,,,1,,,,,,18,2,,,,1,,,,,,,,,1,6,1,,1,1,1,1,,1,,,,,,,VERACRUZ DE IGNACIO DE LA LLAVE,UNIVERSIDAD VERACRUZANA,FACULTAD DE NEGOCIOS Y TECNOLOGÍAS,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/FACULTAD DE NEGOCIOS Y TECNOLOGÍAS,,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/FACULTAD DE NEGOCIOS Y TECNOLOGÍAS,Universidad,Público,UPES,Universidad,30MSU0940B,VERACRUZ DE IGNACIO DE LA LLAVE,PÚBLICO,SUR-SURESTE,UNIVERSIDADES PÚBLICAS ESTATALES,De 6 a 15 minutos,0
UNIVERSIDAD VERACRUZANA,2025-11-12 13:43:33 UTC,2025-11-12 13:51:14 UTC,0,177.244.8.124,100,460,2025-11-12 13:51:14 UTC,R_6HAZfrGesoKmj0z,19.54,-96.8891,anonymous,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,1,1,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,5,6,5,4,5,2,6,6,5,3,2,4,3,4,4,4,3,1,3,3,1,0,0,0,0,0,0,0,0,0,1,0,,4,3,3,3,5,5,3,5,3,0,1,0,0,0,1,0,0,0,,0,0,0,0,0,0,,0,0,3,1,2,2,3,3,1,0,1,1,1,1,0,1,0,0,,21,2,0,0,1,0,0,0,0,0,0,0,0,0,1,9,2,1,1,1,1,1,0,1,1,0,1,0,0,,VERACRUZ DE IGNACIO DE LA LLAVE,UNIVERSIDAD VERACRUZANA,FACULTAD DE QUÍMICA FARMACÉUTICA BIOLÓGICA,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/FACULTAD DE QUÍMICA FARMACÉUTICA BIOLÓGICA,,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/FACULTAD DE QUÍMICA FARMACÉUTICA BIOLÓGICA,Universidad,Público,UPES,Universidad,30MSU0940B,VERACRUZ DE IGNACIO DE LA LLAVE,PÚBLICO,SUR-SURESTE,UNIVERSIDADES PÚBLICAS ESTATALES,De 6 a 15 minutos,0
UNIVERSIDAD VERACRUZANA,2025-11-12 12:24:33 UTC,2025-11-12 12:31:30 UTC,0,148.226.203.49,100,417,2025-11-12 12:31:31 UTC,R_6R5OjVyviSKGBSp,18.1367,-94.5041,anonymous,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,4,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,4,6,6,5,6,6,6,6,4,4,4,4,4,3,2,4,4,5,1,1,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,3,1,1,2,4,3,0,0,1,0,1,0,0,0,0,0,,18,1,0,0,1,0,0,0,0,0,0,0,0,0,1,4,2,0,0,1,1,1,0,1,0,0,0,0,0,,VERACRUZ DE IGNACIO DE LA LLAVE,UNIVERSIDAD VERACRUZANA,FACULTAD DE CONTADURÍA Y ADMINISTRACIÓN,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/FACULTAD DE CONTADURÍA Y ADMINISTRACIÓN,,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/FACULTAD DE CONTADURÍA Y ADMINISTRACIÓN,Universidad,Público,UPES,Universidad,30MSU0940B,VERACRUZ DE IGNACIO DE LA LLAVE,PÚBLICO,SUR-SURESTE,UNIVERSIDADES PÚBLICAS ESTATALES,De 6 a 15 minutos,0
UNIVERSIDAD VERACRUZANA,2025-11-28 11:06:56 UTC,2025-11-28 11:15:37 UTC,0,187.190.158.53,100,521,2025-11-28 11:15:37 UTC,R_5O2lZEW0UHWTV09,19.1681,-96.1836,anonymous,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,4,2,4,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,,6,6,6,5,6,6,4,5,6,6,1,4,1,5,6,5,5,6,2,4,2,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,,0,0,0,0,0,0,,0,0,3,1,1,2,3,5,1,0,0,0,0,0,0,0,0,0,,21,1,0,0,1,0,0,0,0,0,0,0,0,0,1,9,1,1,0,0,1,1,0,1,0,1,1,0,0,,VERACRUZ DE IGNACIO DE LA LLAVE,UNIVERSIDAD VERACRUZANA,FACULTAD DE MEDICINA,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/FACULTAD DE MEDICINA,,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/FACULTAD DE MEDICINA,Universidad,Público,UPES,Universidad,30MSU0940B,VERACRUZ DE IGNACIO DE LA LLAVE,PÚBLICO,SUR-SURESTE,UNIVERSIDADES PÚBLICAS ESTATALES,De 6 a 15 minutos,1
UNIVERSIDAD VERACRUZANA,2025-11-11 16:22:18 UTC,2025-11-11 16:45:30 UTC,0,187.225.52.214,100,1391,2025-11-11 16:45:31 UTC,R_1TC3dO8b8cAxl0Q,20,-97,anonymous,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,4,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,4,1,5,1,1,1,1,1,1,1,1,4,1,1,1,5,4,1,5,1,5,1,1,0,0,1,0,0,0,1,0,0,0,,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,,0,0,1,1,1,2,1,3,0,0,0,0,0,0,0,1,0,0,,18,1,1,0,0,0,0,0,0,0,0,0,0,0,1,11,1,0,0,1,1,1,0,1,0,0,1,0,0,,VERACRUZ DE IGNACIO DE LA LLAVE,UNIVERSIDAD VERACRUZANA,UNIVERSIDAD VERACRUZANA INTERCULTURAL SEDE REGIONAL TOTONACAPAN,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/UNIVERSIDAD VERACRUZANA INTERCULTURAL SEDE REGIONAL TOTONACAPAN,,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/UNIVERSIDAD VERACRUZANA INTERCULTURAL SEDE REGIONAL TOTONACAPAN,Universidad,Público,UPES,Universidad,30MSU0940B,VERACRUZ DE IGNACIO DE LA LLAVE,PÚBLICO,SUR-SURESTE,UNIVERSIDADES PÚBLICAS ESTATALES,De 16 a 30 minutos,0
UNIVERSIDAD VERACRUZANA,2025-11-25 14:48:48 UTC,2025-11-28 09:47:52 UTC,0,148.226.157.17,100,241143,2025-11-28 09:47:52 UTC,R_1Eimj2kroheezOp,18.1367,-94.5041,anonymous,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,0,4,2,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,6,5,5,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,2,3,2,1,0,0,0,1,0,0,0,0,0,0,0,,5,5,5,5,5,5,5,5,5,1,0,0,0,1,0,1,0,0,,0,0,0,0,0,0,,0,0,4,1,1,2,4,4,1,0,1,0,0,0,1,0,0,0,,20,5,0,0,1,0,0,0,0,0,0,0,0,0,1,9,2,1,1,1,1,1,1,1,0,1,1,1,0,,VERACRUZ DE IGNACIO DE LA LLAVE,UNIVERSIDAD VERACRUZANA,FACULTAD DE MEDICINA,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/FACULTAD DE MEDICINA,,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/FACULTAD DE MEDICINA,Universidad,Público,UPES,Universidad,30MSU0940B,VERACRUZ DE IGNACIO DE LA LLAVE,PÚBLICO,SUR-SURESTE,UNIVERSIDADES PÚBLICAS ESTATALES,Más de 45 minutos,1
UNIVERSIDAD VERACRUZANA,2025-11-28 09:12:04 UTC,2025-11-28 09:20:30 UTC,0,148.244.251.125,100,505,2025-11-28 09:20:30 UTC,R_7uePQdMw4BQtBu1,17.9991,-93.3744,anonymous,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,4,2,5,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,,4,5,6,5,6,6,4,5,5,5,4,4,4,5,4,6,5,5,5,4,2,1,0,1,0,1,1,0,0,1,0,0,0,,3,5,3,5,5,4,4,6,4,1,1,1,1,1,1,1,0,0,,0,0,0,0,0,0,,0,0,3,1,1,2,2,4,1,1,1,1,0,1,0,0,0,0,,25,1,0,0,1,0,0,0,0,1,0,0,0,0,0,9,2,1,1,1,1,1,0,1,0,0,0,0,0,,VERACRUZ DE IGNACIO DE LA LLAVE,UNIVERSIDAD VERACRUZANA,FACULTAD DE MEDICINA,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/FACULTAD DE MEDICINA,,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/FACULTAD DE MEDICINA,Universidad,Público,UPES,Universidad,30MSU0940B,VERACRUZ DE IGNACIO DE LA LLAVE,PÚBLICO,SUR-SURESTE,UNIVERSIDADES PÚBLICAS ESTATALES,De 6 a 15 minutos,1
UNIVERSIDAD VERACRUZANA,2025-11-28 00:13:17 UTC,2025-11-28 00:21:17 UTC,0,187.188.17.194,100,479,2025-11-28 00:21:17 UTC,R_1zGVsBykkRQKCMF,19.54,-96.8891,anonymous,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,3,1,7,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,,6,5,6,4,5,5,5,5,5,5,5,5,5,6,5,5,6,5,5,3,2,1,1,1,1,1,1,1,0,0,0,0,0,,6,6,6,6,6,6,6,6,6,1,1,1,1,0,0,0,0,0,,0,0,0,0,0,0,,0,0,4,1,1,1,4,6,0,1,0,0,0,1,1,1,0,0,,22,1,0,0,1,0,0,1,0,0,0,0,0,0,0,9,2,1,1,1,1,1,1,1,1,0,0,0,0,,VERACRUZ DE IGNACIO DE LA LLAVE,UNIVERSIDAD VERACRUZANA,FACULTAD DE MEDICINA,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/FACULTAD DE MEDICINA,,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/FACULTAD DE MEDICINA,Universidad,Público,UPES,Universidad,30MSU0940B,VERACRUZ DE IGNACIO DE LA LLAVE,PÚBLICO,SUR-SURESTE,UNIVERSIDADES PÚBLICAS ESTATALES,De 6 a 15 minutos,1
UNIVERSIDAD VERACRUZANA,2025-11-14 17:19:48 UTC,2025-11-14 17:31:40 UTC,0,172.226.122.21,100,711,2025-11-14 17:31:40 UTC,R_3hhP4r9DSatS6HL,19.2858,-99.6525,anonymous,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,3,1,2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,,6,5,5,5,6,6,3,5,5,5,5,4,3,2,4,5,5,5,3,1,3,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,,0,0,0,0,0,0,,0,0,3,1,1,2,2,3,0,0,0,0,1,0,0,1,0,0,,20,1,0,0,1,0,0,0,0,0,0,0,0,0,1,9,2,1,1,1,1,1,0,1,0,0,1,0,0,,VERACRUZ DE IGNACIO DE LA LLAVE,UNIVERSIDAD VERACRUZANA,UNIVERSIDAD VERACRUZANA INTERCULTURAL,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/UNIVERSIDAD VERACRUZANA INTERCULTURAL,,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/UNIVERSIDAD VERACRUZANA INTERCULTURAL,Universidad,Público,UPES,Universidad,30MSU0940B,VERACRUZ DE IGNACIO DE LA LLAVE,PÚBLICO,SUR-SURESTE,UNIVERSIDADES PÚBLICAS ESTATALES,De 6 a 15 minutos,0
UNIVERSIDAD VERACRUZANA,2025-11-12 13:12:41 UTC,2025-11-12 13:26:09 UTC,0,148.226.35.52,100,807,2025-11-12 13:26:10 UTC,R_6IXcLWWLi4r1oh1,19.4371,-99.0111,anonymous,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,3,2,5,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,,4,4,4,4,5,5,1,5,4,4,4,1,4,1,4,4,4,4,5,4,2,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,,0,0,0,0,0,0,,0,0,1,2,1,1,3,3,1,1,1,1,1,1,0,1,0,0,,18,2,0,0,1,0,0,0,0,0,0,0,0,0,1,7,2,1,1,1,1,1,0,1,0,1,1,1,0,,VERACRUZ DE IGNACIO DE LA LLAVE,UNIVERSIDAD VERACRUZANA,FACULTAD DE INGENIERÍA,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/FACULTAD DE INGENIERÍA,,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/FACULTAD DE INGENIERÍA,Universidad,Público,UPES,Universidad,30MSU0940B,VERACRUZ DE IGNACIO DE LA LLAVE,PÚBLICO,SUR-SURESTE,UNIVERSIDADES PÚBLICAS ESTATALES,De 6 a 15 minutos,0
UNIVERSIDAD VERACRUZANA,2025-10-27 19:26:00 UTC,2025-10-27 19:38:00 UTC,0,172.226.122.1,100,734,2025-10-27 19:38:00 UTC,R_6P5VGEEb54oDxMs,19.2858,-99.6525,anonymous,1,,1,1,1,,,1,,,,,,,,,,,,1,,,,,4,2,6,1,,,,,,,,,,,,,,,,,,6,5,5,5,4,5,4,5,5,4,4,5,5,4,4,5,5,5,2,3,2,2,,,,,,,,,,,,,,,,,,,,,,1,,,1,,,,,,,,,,,,,,,,3,1,1,2,4,3,1,1,,,1,1,,1,,,,21,2,,,1,,,,,1,,,,,,7,1,1,1,1,2,,,1,,,,,,,VERACRUZ DE IGNACIO DE LA LLAVE,UNIVERSIDAD VERACRUZANA,FACULTAD DE INGENIERÍA ELECTRÓNICA Y COMUNICACIÓNES,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/FACULTAD DE INGENIERÍA ELECTRÓNICA Y COMUNICACIÓNES,,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/FACULTAD DE INGENIERÍA ELECTRÓNICA Y COMUNICACIÓNES,Universidad,Público,UPES,Universidad,30MSU0940B,VERACRUZ DE IGNACIO DE LA LLAVE,PÚBLICO,SUR-SURESTE,UNIVERSIDADES PÚBLICAS ESTATALES,De 6 a 15 minutos,0
UNIVERSIDAD VERACRUZANA,2025-10-28 13:17:00 UTC,2025-10-28 13:28:00 UTC,0,129.222.64.34,100,659,2025-10-28 13:28:00 UTC,R_7bIPZ6DBkQgRMCW,19.4324,-99.1229,anonymous,1,,,1,1,,,1,,,1,,1,,,,,,,,1,,,,3,2,5,1,1,,1,,1,,,,,,,,,,,,,6,6,5,6,5,6,4,6,4,5,5,6,5,6,6,6,5,3,5,3,2,1,1,,,1,,,,,,,,,6,6,5,6,6,5,4,6,5,1,1,,,,1,,,,,,,,,,,,,,3,1,1,2,2,4,1,1,,,1,,1,1,,,,18,2,,,1,,,,,,,,,,1,7,2,1,1,1,1,1,,1,,,1,,,,VERACRUZ DE IGNACIO DE LA LLAVE,UNIVERSIDAD VERACRUZANA,FACULTAD DE ARQUITECTURA,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/FACULTAD DE ARQUITECTURA,,VERACRUZ DE IGNACIO DE LA LLAVE/UNIVERSIDAD VERACRUZANA/FACULTAD DE ARQUITECTURA,Universidad,Público,UPES,Universidad,30MSU0940B,VERACRUZ DE IGNACIO DE LA LLAVE,PÚBLICO,SUR-SURESTE,UNIVERSIDADES PÚBLICAS ESTATALES,De 6 a 15 minutos,0
